73 72 open
c -948.54 -636.04 72.04 -941.69 -635.79 71.92 -955.72 -635.99 72.21 19.71 8 freight_group
c -887.01 -1256.29 42.48 -887.12 -1247.44 42.40 -887.03 -1269.09 42.33 34.35 2 blackwater_01
c -885.40 -1290.60 42.34 -885.45 -1278.21 42.39 -885.34 -1300.23 42.34 36.83 0
c -885.29 -1327.43 42.25 -885.25 -1314.85 42.26 -885.37 -1337.04 42.25 32.44 0
c -885.43 -1359.87 42.37 -885.37 -1343.51 42.35 -885.90 -1372.97 42.58 32.10 0
c -889.99 -1391.63 43.28 -887.20 -1381.45 42.83 -892.90 -1402.03 43.91 27.35 0
c -900.90 -1416.64 45.19 -895.19 -1407.30 44.21 -905.38 -1423.49 45.94 20.65 0
c -913.67 -1432.75 47.18 -908.90 -1427.91 46.49 -917.61 -1437.00 47.78 23.51 0
c -931.38 -1448.02 49.62 -924.79 -1443.20 48.77 -941.49 -1455.35 50.84 44.13 0
c -968.30 -1471.89 53.41 -952.78 -1462.49 52.04 -977.86 -1477.59 54.07 37.05 0
c -999.23 -1492.14 55.82 -990.41 -1486.04 54.92 -1007.74 -1498.31 56.93 28.58 0
c -1022.20 -1508.85 58.94 -1014.13 -1502.82 57.78 -1030.90 -1515.44 60.27 38.50 0
c -1052.29 -1532.38 63.73 -1042.79 -1524.75 61.98 -1062.24 -1540.36 65.33 38.11 0
c -1081.45 -1556.49 68.31 -1074.38 -1550.48 67.25 -1089.05 -1562.94 69.38 30.41 0
c -1104.48 -1576.13 71.26 -1097.40 -1570.01 70.44 -1111.56 -1582.28 71.96 33.08 0
c -1129.39 -1597.81 73.13 -1121.36 -1590.79 72.72 -1135.16 -1602.85 73.29 35.77 0
c -1156.24 -1621.44 73.78 -1145.76 -1612.15 73.42 -1164.53 -1628.83 74.18 33.79 0
c -1181.43 -1643.92 75.17 -1171.59 -1635.21 74.58 -1195.21 -1656.27 76.03 44.32 0
c -1214.47 -1673.39 77.13 -1205.41 -1665.41 76.63 -1226.14 -1683.80 77.69 52.55 0
c -1253.85 -1708.16 78.46 -1242.82 -1698.48 78.26 -1266.05 -1718.84 78.52 51.05 0
c -1292.52 -1741.49 78.12 -1278.02 -1729.13 78.47 -1311.54 -1757.63 77.46 61.50 0
c -1340.25 -1780.21 75.99 -1326.51 -1769.77 77.01 -1348.40 -1786.61 75.46 48.09 0
c -1379.41 -1807.94 72.86 -1364.27 -1797.82 74.31 -1394.53 -1818.10 71.06 49.79 0
c -1420.90 -1834.91 67.37 -1407.49 -1826.68 69.30 -1435.22 -1843.66 65.16 49.44 0
c -1463.11 -1859.95 61.37 -1450.06 -1852.79 63.08 -1475.19 -1866.76 59.93 34.92 0
c -1493.48 -1876.87 58.13 -1483.71 -1871.46 59.03 -1501.61 -1881.24 57.48 32.31 0
c -1521.76 -1892.36 56.01 -1513.90 -1887.96 56.61 -1531.32 -1897.71 55.24 32.18 0
c -1549.66 -1908.22 53.66 -1541.41 -1903.46 54.37 -1558.46 -1913.33 52.91 33.79 0
c -1578.49 -1925.69 51.40 -1568.22 -1919.13 52.12 -1587.14 -1931.14 50.92 35.31 0
c -1608.16 -1944.79 50.15 -1600.64 -1939.86 50.37 -1615.92 -1949.93 49.94 42.02 0
c -1643.00 -1968.26 49.26 -1632.36 -1960.80 49.55 -1652.31 -1974.43 48.98 46.91 0
c -1680.27 -1996.72 48.08 -1669.04 -1986.56 48.44 -1687.94 -2003.89 47.87 23.66 0
c -1696.68 -2013.76 47.66 -1691.69 -2007.82 47.77 -1704.60 -2023.56 47.52 24.74 0
c -1710.87 -2034.02 47.40 -1708.42 -2029.51 47.55 -1713.56 -2038.37 47.52 22.42 0
c -1719.91 -2054.54 47.61 -1717.23 -2046.67 47.55 -1722.50 -2062.99 47.71 30.56 0
c -1724.55 -2084.74 48.03 -1724.12 -2071.82 47.82 -1723.81 -2099.05 48.45 37.19 0
c -1718.11 -2121.35 49.12 -1722.24 -2109.13 48.78 -1715.53 -2128.46 49.22 38.08 0
c -1704.15 -2156.78 49.27 -1709.58 -2143.61 49.18 -1698.36 -2170.28 49.87 40.06 0
c -1687.58 -2193.23 50.44 -1690.46 -2187.33 50.47 -1682.89 -2203.20 50.44 39.31 0
c -1670.96 -2228.85 50.44 -1675.16 -2219.82 50.44 -1668.80 -2233.43 50.37 13.00 0
c -1665.35 -2240.58 50.31 -1666.53 -2238.15 50.33 -1662.34 -2246.10 50.00 23.47 0
c -1653.88 -2260.93 47.99 -1658.51 -2252.81 49.15 -1649.39 -2268.46 46.92 29.04 0
c -1639.63 -2286.03 44.81 -1644.71 -2276.84 45.83 -1638.47 -2288.43 44.60 9.66 0
c -1635.69 -2294.83 44.29 -1636.91 -2291.90 44.38 -1633.50 -2300.68 44.36 16.46 0
c -1630.63 -2310.49 44.36 -1632.02 -2305.23 44.34 -1629.25 -2315.25 44.38 19.76 0
-1626.82 -2329.88 44.33 0.00 8 trains_old_west01
